vdw,elec,bsa,desolv,fnat,dockq,caprieval_rank,Molecule name
59.184,-1.473,1454.59,7.809,0.0,0.013,90,7l0l_H0-L0_rigid_capri_ss.tsv
115.338,-2.226,1647.81,-9.243,0.021,0.013,91,7l0l_H0-L0_rigid_capri_ss.tsv
93.203,4.079,1445.53,-4.818,0.0,0.023,92,7l0l_H0-L0_rigid_capri_ss.tsv
105.116,-0.118,1093.44,-16.718,0.128,0.082,93,7l0l_H0-L0_rigid_capri_ss.tsv
106.27,0.464,1359.76,-15.597,0.064,0.068,94,7l0l_H0-L0_rigid_capri_ss.tsv
70.036,-2.994,1383.82,3.778,0.0,0.007,95,7l0l_H0-L0_rigid_capri_ss.tsv
116.907,1.398,2094.42,-5.452,0.0,0.009,96,7l0l_H0-L0_rigid_capri_ss.tsv
138.194,-1.283,1848.74,-0.746,0.0,0.023,97,7l0l_H0-L0_rigid_capri_ss.tsv
100.809,-6.089,1419.63,-1.305,0.021,0.013,98,7l0l_H0-L0_rigid_capri_ss.tsv
69.395,-0.985,1673.87,1.657,0.0,0.011,99,7l0l_H0-L0_rigid_capri_ss.tsv
92.352,1.055,1357.57,-10.363,0.021,0.032,100,7l0l_H0-L0_rigid_capri_ss.tsv
109.066,0.109,1942.47,6.973,0.043,0.028,101,7l0l_H0-L0_rigid_capri_ss.tsv
41.59,2.421,1451.8,2.711,0.021,0.018,102,7l0l_H0-L0_rigid_capri_ss.tsv
76.185,0.408,1613.52,-7.724,0.17,0.069,103,7l0l_H0-L0_rigid_capri_ss.tsv
147.431,1.135,1157.66,-4.125,0.021,0.023,104,7l0l_H0-L0_rigid_capri_ss.tsv
376.635,-1.172,1470.14,-10.832,0.085,0.035,105,7l0l_H0-L0_rigid_capri_ss.tsv
116.108,1.622,1771.47,-8.773,0.021,0.09,106,7l0l_H0-L0_rigid_capri_ss.tsv
123.878,-5.011,1044.01,1.495,0.0,0.033,107,7l0l_H0-L0_rigid_capri_ss.tsv
111.732,-2.628,1579.64,-13.004,0.021,0.014,108,7l0l_H0-L0_rigid_capri_ss.tsv
127.709,0.137,1377.58,-15.331,0.0,0.018,109,7l0l_H0-L0_rigid_capri_ss.tsv
113.523,0.186,1310.46,-19.668,0.0,0.037,110,7l0l_H0-L0_rigid_capri_ss.tsv
141.091,0.484,1893.02,-1.483,0.0,0.012,111,7l0l_H0-L0_rigid_capri_ss.tsv
90.227,2.454,1323.33,-2.959,0.0,0.006,112,7l0l_H0-L0_rigid_capri_ss.tsv
137.476,-1.188,1299.68,-15.053,0.0,0.025,113,7l0l_H0-L0_rigid_capri_ss.tsv
106.137,-0.424,1460.54,2.969,0.0,0.011,114,7l0l_H0-L0_rigid_capri_ss.tsv
99.103,0.029,1861.81,-5.725,0.064,0.029,115,7l0l_H0-L0_rigid_capri_ss.tsv
122.177,-3.103,1383.51,-10.041,0.064,0.029,116,7l0l_H0-L0_rigid_capri_ss.tsv
150.007,1.419,1126.92,-19.723,0.106,0.074,117,7l0l_H0-L0_rigid_capri_ss.tsv
113.008,2.83,1751.2,-7.139,0.021,0.014,118,7l0l_H0-L0_rigid_capri_ss.tsv
107.127,3.258,1931.64,-12.582,0.085,0.037,119,7l0l_H0-L0_rigid_capri_ss.tsv
192.096,-5.14,1818.57,4.148,0.0,0.013,120,7l0l_H0-L0_rigid_capri_ss.tsv
186.384,-2.371,1257.84,-7.302,0.043,0.129,121,7l0l_H0-L0_rigid_capri_ss.tsv
92.602,-0.08,1045.47,-10.162,0.0,0.015,122,7l0l_H0-L0_rigid_capri_ss.tsv
97.89,-2.405,1534.01,2.413,0.021,0.047,123,7l0l_H0-L0_rigid_capri_ss.tsv
99.074,3.729,1762.98,-12.197,0.149,0.061,124,7l0l_H0-L0_rigid_capri_ss.tsv
204.955,-1.498,1617.53,-8.163,0.064,0.028,125,7l0l_H0-L0_rigid_capri_ss.tsv
130.254,-3.912,1059.89,0.465,0.021,0.038,126,7l0l_H0-L0_rigid_capri_ss.tsv
107.613,0.534,1275.48,-8.338,0.043,0.023,127,7l0l_H0-L0_rigid_capri_ss.tsv
97.63,-3.446,1357.04,-5.596,0.0,0.025,128,7l0l_H0-L0_rigid_capri_ss.tsv
97.922,0.639,1484.55,-6.666,0.043,0.021,129,7l0l_H0-L0_rigid_capri_ss.tsv
242.914,0.372,1487.03,-19.565,0.106,0.047,130,7l0l_H0-L0_rigid_capri_ss.tsv
148.552,-2.757,1036.79,-0.276,0.0,0.012,131,7l0l_H0-L0_rigid_capri_ss.tsv
151.278,0.036,1546.79,8.818,0.0,0.007,132,7l0l_H0-L0_rigid_capri_ss.tsv
137.884,-1.034,1289.59,-7.287,0.064,0.032,133,7l0l_H0-L0_rigid_capri_ss.tsv
124.647,0.152,1934.27,-16.388,0.043,0.025,134,7l0l_H0-L0_rigid_capri_ss.tsv
205.516,3.355,1614.41,-15.534,0.106,0.042,135,7l0l_H0-L0_rigid_capri_ss.tsv
118.498,-1.463,1423.56,-2.366,0.128,0.1,136,7l0l_H0-L0_rigid_capri_ss.tsv
112.365,-1.697,1238.64,-5.518,0.0,0.017,137,7l0l_H0-L0_rigid_capri_ss.tsv
106.938,-2.269,1651.01,-16.224,0.021,0.016,138,7l0l_H0-L0_rigid_capri_ss.tsv
128.505,-2.725,1224.74,-12.121,0.106,0.054,139,7l0l_H0-L0_rigid_capri_ss.tsv
97.989,-0.88,1384.44,-12.665,0.106,0.05,140,7l0l_H0-L0_rigid_capri_ss.tsv
77.614,-0.673,1256.6,2.33,0.0,0.012,141,7l0l_H0-L0_rigid_capri_ss.tsv
148.003,-0.282,1500.01,-3.513,0.0,0.007,142,7l0l_H0-L0_rigid_capri_ss.tsv
102.855,2.113,1437.38,-5.644,0.0,0.006,143,7l0l_H0-L0_rigid_capri_ss.tsv
90.731,1.149,1920.1,-1.815,0.0,0.024,144,7l0l_H0-L0_rigid_capri_ss.tsv
90.416,2.274,1451.63,-1.095,0.0,0.017,145,7l0l_H0-L0_rigid_capri_ss.tsv
179.282,-0.1,1485.21,-3.593,0.0,0.007,146,7l0l_H0-L0_rigid_capri_ss.tsv
77.095,-0.064,1541.58,-4.85,0.085,0.131,147,7l0l_H0-L0_rigid_capri_ss.tsv
98.944,-1.789,1368.72,-4.463,0.085,0.036,148,7l0l_H0-L0_rigid_capri_ss.tsv
82.871,0.873,1612.27,-7.275,0.17,0.069,149,7l0l_H0-L0_rigid_capri_ss.tsv
121.109,-3.235,1327.01,-10.359,0.0,0.009,150,7l0l_H0-L0_rigid_capri_ss.tsv
221.658,0.099,1204.87,-0.35,0.021,0.018,151,7l0l_H0-L0_rigid_capri_ss.tsv
88.489,4.053,1467.04,-9.302,0.043,0.021,152,7l0l_H0-L0_rigid_capri_ss.tsv
98.712,3.218,1443.1,-11.14,0.021,0.031,153,7l0l_H0-L0_rigid_capri_ss.tsv
107.591,-0.387,1255.32,0.339,0.043,0.02,154,7l0l_H0-L0_rigid_capri_ss.tsv
117.855,-1.046,1575.68,-9.144,0.0,0.01,155,7l0l_H0-L0_rigid_capri_ss.tsv
196.956,0.231,1562.71,9.742,0.0,0.007,156,7l0l_H0-L0_rigid_capri_ss.tsv
115.586,-3.702,1487.35,-13.277,0.0,0.01,157,7l0l_H0-L0_rigid_capri_ss.tsv
152.485,0.314,1568.1,-1.143,0.0,0.029,158,7l0l_H0-L0_rigid_capri_ss.tsv
147.202,-4.719,1129.8,1.281,0.0,0.037,159,7l0l_H0-L0_rigid_capri_ss.tsv
107.897,2.815,1742.81,-14.511,0.0,0.034,160,7l0l_H0-L0_rigid_capri_ss.tsv
152.697,2.743,1526.18,-5.459,0.0,0.007,161,7l0l_H0-L0_rigid_capri_ss.tsv
122.726,-3.586,1441.91,0.376,0.043,0.022,162,7l0l_H0-L0_rigid_capri_ss.tsv
102.215,3.73,1526.18,2.115,0.0,0.018,163,7l0l_H0-L0_rigid_capri_ss.tsv
94.271,-1.854,1442.2,10.105,0.0,0.012,164,7l0l_H0-L0_rigid_capri_ss.tsv
110.971,-1.376,1453.67,6.172,0.0,0.013,165,7l0l_H0-L0_rigid_capri_ss.tsv
179.866,-0.189,1508.78,-11.481,0.149,0.056,166,7l0l_H0-L0_rigid_capri_ss.tsv
187.431,-0.727,1392.41,-4.534,0.064,0.03,167,7l0l_H0-L0_rigid_capri_ss.tsv
99.647,-1.328,1446.61,9.496,0.0,0.011,168,7l0l_H0-L0_rigid_capri_ss.tsv
133.116,-1.303,1449.11,8.861,0.0,0.012,169,7l0l_H0-L0_rigid_capri_ss.tsv
94.873,2.247,1366.28,6.793,0.0,0.008,170,7l0l_H0-L0_rigid_capri_ss.tsv
245.117,-3.98,1859.14,-2.822,0.0,0.009,171,7l0l_H0-L0_rigid_capri_ss.tsv
116.08,-1.565,1459.28,7.969,0.0,0.012,172,7l0l_H0-L0_rigid_capri_ss.tsv
115.784,3.711,1519.36,0.753,0.0,0.018,173,7l0l_H0-L0_rigid_capri_ss.tsv
179.4,0.27,1441.87,-14.529,0.021,0.032,174,7l0l_H0-L0_rigid_capri_ss.tsv
168.253,1.697,1510.39,6.565,0.021,0.055,175,7l0l_H0-L0_rigid_capri_ss.tsv
117.134,-4.755,1486.41,5.114,0.021,0.014,176,7l0l_H0-L0_rigid_capri_ss.tsv
157.14,0.089,1896.55,2.203,0.0,0.029,177,7l0l_H0-L0_rigid_capri_ss.tsv
115.531,-0.073,1508.79,0.441,0.0,0.013,178,7l0l_H0-L0_rigid_capri_ss.tsv
196.855,-5.319,1833.99,4.08,0.0,0.013,179,7l0l_H0-L0_rigid_capri_ss.tsv
89.946,-2.028,1157.0,5.503,0.0,0.006,180,7l0l_H0-L0_rigid_capri_ss.tsv
152.906,-2.941,1595.31,-0.325,0.064,0.029,181,7l0l_H0-L0_rigid_capri_ss.tsv
149.412,2.986,1769.72,5.188,0.0,0.024,182,7l0l_H0-L0_rigid_capri_ss.tsv
178.568,-0.538,1181.42,-6.23,0.0,0.016,183,7l0l_H0-L0_rigid_capri_ss.tsv
99.732,5.942,1457.35,-13.23,0.0,0.058,184,7l0l_H0-L0_rigid_capri_ss.tsv
150.213,-4.951,1287.62,-2.535,0.0,0.006,185,7l0l_H0-L0_rigid_capri_ss.tsv
108.865,0.842,1166.22,-1.825,0.0,0.008,186,7l0l_H0-L0_rigid_capri_ss.tsv
95.345,1.265,1346.06,6.012,0.0,0.011,187,7l0l_H0-L0_rigid_capri_ss.tsv
119.718,1.191,1452.6,-6.571,0.0,0.029,188,7l0l_H0-L0_rigid_capri_ss.tsv
146.871,-0.791,1469.22,-0.938,0.0,0.028,189,7l0l_H0-L0_rigid_capri_ss.tsv
81.216,-2.137,1199.42,5.618,0.0,0.006,190,7l0l_H0-L0_rigid_capri_ss.tsv
172.388,2.96,1360.44,4.15,0.0,0.009,191,7l0l_H0-L0_rigid_capri_ss.tsv
203.511,-3.188,1146.8,-5.006,0.021,0.018,192,7l0l_H0-L0_rigid_capri_ss.tsv
86.424,0.304,1436.94,9.129,0.021,0.015,193,7l0l_H0-L0_rigid_capri_ss.tsv
131.654,3.268,1573.41,2.678,0.043,0.021,194,7l0l_H0-L0_rigid_capri_ss.tsv
126.365,0.25,1234.22,3.472,0.0,0.007,195,7l0l_H0-L0_rigid_capri_ss.tsv
139.481,0.233,1638.9,11.47,0.021,0.014,196,7l0l_H0-L0_rigid_capri_ss.tsv
19.053,-4.246,1572.33,-25.791,0.72,0.522,1,7l7d_H0-L0_rigid_capri_ss.tsv
92.77,-8.171,1469.12,-26.975,0.86,0.838,2,7l7d_H0-L0_rigid_capri_ss.tsv
81.344,-8.304,1443.87,-26.602,0.78,0.637,3,7l7d_H0-L0_rigid_capri_ss.tsv
105.47,-8.05,1503.43,-28.723,0.86,0.839,4,7l7d_H0-L0_rigid_capri_ss.tsv
54.627,-4.448,1639.36,-25.153,0.72,0.511,5,7l7d_H0-L0_rigid_capri_ss.tsv
84.54,-7.74,1467.57,-28.566,0.88,0.843,6,7l7d_H0-L0_rigid_capri_ss.tsv
114.655,0.48,1751.08,-23.953,0.14,0.064,7,7l7d_H0-L0_rigid_capri_ss.tsv
70.809,-0.233,1613.0,-27.857,0.24,0.211,8,7l7d_H0-L0_rigid_capri_ss.tsv
86.893,0.385,1702.22,-24.54,0.14,0.065,9,7l7d_H0-L0_rigid_capri_ss.tsv
82.966,-2.367,1330.13,-27.628,0.62,0.46,10,7l7d_H0-L0_rigid_capri_ss.tsv
112.266,-8.979,1390.43,-27.3,0.78,0.645,11,7l7d_H0-L0_rigid_capri_ss.tsv
135.553,-0.947,1475.33,-29.585,0.2,0.089,12,7l7d_H0-L0_rigid_capri_ss.tsv
106.778,-8.492,1478.11,-28.588,0.84,0.812,13,7l7d_H0-L0_rigid_capri_ss.tsv
121.714,-8.14,1565.06,-28.095,0.88,0.853,14,7l7d_H0-L0_rigid_capri_ss.tsv
124.965,-1.069,1440.43,-30.752,0.2,0.09,15,7l7d_H0-L0_rigid_capri_ss.tsv
116.589,-0.562,1480.77,-28.986,0.18,0.082,16,7l7d_H0-L0_rigid_capri_ss.tsv
137.192,-0.739,1341.39,-28.591,0.16,0.069,17,7l7d_H0-L0_rigid_capri_ss.tsv
141.042,-1.177,1401.16,-29.182,0.2,0.09,18,7l7d_H0-L0_rigid_capri_ss.tsv
144.044,-0.496,1562.02,-30.738,0.18,0.082,19,7l7d_H0-L0_rigid_capri_ss.tsv
91.386,0.599,1686.32,-25.357,0.14,0.065,20,7l7d_H0-L0_rigid_capri_ss.tsv
133.254,-1.217,1443.8,-29.264,0.2,0.09,21,7l7d_H0-L0_rigid_capri_ss.tsv
95.78,-8.744,1426.88,-26.983,0.8,0.675,22,7l7d_H0-L0_rigid_capri_ss.tsv
136.837,0.199,1714.34,-26.729,0.14,0.065,23,7l7d_H0-L0_rigid_capri_ss.tsv
77.074,-7.05,1568.12,-25.414,0.72,0.563,24,7l7d_H0-L0_rigid_capri_ss.tsv
110.181,-7.901,1512.32,-28.004,0.88,0.864,25,7l7d_H0-L0_rigid_capri_ss.tsv
146.715,0.499,1764.91,-26.501,0.14,0.064,26,7l7d_H0-L0_rigid_capri_ss.tsv
51.437,-5.414,1561.72,-25.55,0.7,0.523,27,7l7d_H0-L0_rigid_capri_ss.tsv
151.3,0.215,1746.09,-24.809,0.14,0.064,28,7l7d_H0-L0_rigid_capri_ss.tsv
148.554,-9.171,1416.97,-25.76,0.78,0.627,29,7l7d_H0-L0_rigid_capri_ss.tsv
120.278,-3.15,1337.3,-28.789,0.64,0.469,30,7l7d_H0-L0_rigid_capri_ss.tsv
129.859,-9.223,1367.84,-24.868,0.8,0.657,31,7l7d_H0-L0_rigid_capri_ss.tsv
100.2,-8.195,1495.32,-27.578,0.86,0.84,32,7l7d_H0-L0_rigid_capri_ss.tsv
100.511,-0.622,1280.33,-21.435,0.16,0.078,33,7l7d_H0-L0_rigid_capri_ss.tsv
62.583,-4.907,1551.6,-24.749,0.72,0.517,34,7l7d_H0-L0_rigid_capri_ss.tsv
83.155,-7.802,1526.32,-27.477,0.88,0.854,35,7l7d_H0-L0_rigid_capri_ss.tsv
66.887,-5.535,1597.31,-24.665,0.7,0.516,36,7l7d_H0-L0_rigid_capri_ss.tsv
154.955,0.387,1746.52,-25.759,0.14,0.064,37,7l7d_H0-L0_rigid_capri_ss.tsv
155.664,0.448,1757.85,-23.796,0.14,0.064,38,7l7d_H0-L0_rigid_capri_ss.tsv
106.741,-8.182,1498.28,-28.193,0.86,0.848,39,7l7d_H0-L0_rigid_capri_ss.tsv
254.146,-6.699,1523.28,-21.848,0.3,0.169,40,7l7d_H0-L0_rigid_capri_ss.tsv
130.182,-1.245,1465.02,-30.348,0.2,0.09,41,7l7d_H0-L0_rigid_capri_ss.tsv
116.466,-8.003,1475.39,-28.058,0.88,0.854,42,7l7d_H0-L0_rigid_capri_ss.tsv
198.62,-0.833,1364.63,-23.27,0.18,0.088,43,7l7d_H0-L0_rigid_capri_ss.tsv
102.374,-2.83,1325.23,-28.452,0.64,0.475,44,7l7d_H0-L0_rigid_capri_ss.tsv
118.974,-2.717,1313.23,-26.719,0.74,0.703,45,7l7d_H0-L0_rigid_capri_ss.tsv
143.719,-8.547,1524.01,-28.236,0.84,0.822,46,7l7d_H0-L0_rigid_capri_ss.tsv
151.337,-9.418,1403.0,-25.114,0.8,0.662,47,7l7d_H0-L0_rigid_capri_ss.tsv
155.521,-0.777,1556.9,-29.766,0.2,0.089,48,7l7d_H0-L0_rigid_capri_ss.tsv
79.806,0.106,1188.59,-27.396,0.1,0.047,49,7l7d_H0-L0_rigid_capri_ss.tsv
173.051,-0.796,1680.28,-27.195,0.16,0.074,50,7l7d_H0-L0_rigid_capri_ss.tsv
223.68,-1.026,1599.7,-27.803,0.44,0.201,51,7l7d_H0-L0_rigid_capri_ss.tsv
133.877,-0.127,1781.06,-16.924,0.16,0.072,52,7l7d_H0-L0_rigid_capri_ss.tsv
153.58,-3.912,1298.26,-26.439,0.68,0.582,53,7l7d_H0-L0_rigid_capri_ss.tsv
142.421,-9.478,1409.18,-26.174,0.8,0.656,54,7l7d_H0-L0_rigid_capri_ss.tsv
238.409,-0.671,1425.56,-22.145,0.18,0.088,55,7l7d_H0-L0_rigid_capri_ss.tsv
156.893,-0.499,1364.08,-28.16,0.14,0.063,56,7l7d_H0-L0_rigid_capri_ss.tsv
107.541,-1.192,1690.12,-25.153,0.08,0.084,57,7l7d_H0-L0_rigid_capri_ss.tsv
124.518,-4.589,1353.41,-21.195,0.38,0.304,58,7l7d_H0-L0_rigid_capri_ss.tsv
94.031,-6.399,1586.18,-24.854,0.72,0.536,59,7l7d_H0-L0_rigid_capri_ss.tsv
173.399,1.052,1747.21,-10.806,0.08,0.04,60,7l7d_H0-L0_rigid_capri_ss.tsv
97.905,-2.656,1365.89,-24.406,0.24,0.133,61,7l7d_H0-L0_rigid_capri_ss.tsv
168.584,-0.942,1502.68,-28.758,0.2,0.089,62,7l7d_H0-L0_rigid_capri_ss.tsv
144.666,2.063,1352.82,-28.15,0.16,0.067,63,7l7d_H0-L0_rigid_capri_ss.tsv
229.464,-0.862,1564.75,-26.33,0.44,0.2,64,7l7d_H0-L0_rigid_capri_ss.tsv
216.578,-1.014,1417.49,-25.434,0.18,0.088,65,7l7d_H0-L0_rigid_capri_ss.tsv
311.021,0.385,1460.08,-24.237,0.18,0.085,66,7l7d_H0-L0_rigid_capri_ss.tsv
68.908,-0.589,1188.0,-10.878,0.14,0.069,67,7l7d_H0-L0_rigid_capri_ss.tsv
94.419,-3.074,1367.07,-26.161,0.24,0.134,68,7l7d_H0-L0_rigid_capri_ss.tsv
136.33,0.127,1738.02,-22.16,0.14,0.065,69,7l7d_H0-L0_rigid_capri_ss.tsv
159.059,-3.501,1335.0,-26.198,0.74,0.657,70,7l7d_H0-L0_rigid_capri_ss.tsv
110.972,-2.777,1331.47,-26.573,0.64,0.472,71,7l7d_H0-L0_rigid_capri_ss.tsv
118.35,-0.595,1248.24,-23.427,0.24,0.178,72,7l7d_H0-L0_rigid_capri_ss.tsv
73.016,-1.227,1196.69,-11.963,0.16,0.077,73,7l7d_H0-L0_rigid_capri_ss.tsv
136.357,-3.483,1380.7,-27.487,0.64,0.482,74,7l7d_H0-L0_rigid_capri_ss.tsv
97.386,-7.166,1610.58,-25.011,0.72,0.567,75,7l7d_H0-L0_rigid_capri_ss.tsv
163.783,-3.156,1349.66,-25.933,0.74,0.687,76,7l7d_H0-L0_rigid_capri_ss.tsv
107.917,0.053,1595.67,-26.008,0.26,0.22,77,7l7d_H0-L0_rigid_capri_ss.tsv
170.315,0.23,1778.95,-16.462,0.16,0.072,78,7l7d_H0-L0_rigid_capri_ss.tsv
115.354,-4.836,1383.43,-21.308,0.36,0.297,79,7l7d_H0-L0_rigid_capri_ss.tsv
153.763,-1.448,1157.11,-23.522,0.12,0.057,80,7l7d_H0-L0_rigid_capri_ss.tsv
88.737,-0.751,1379.64,-26.313,0.18,0.091,81,7l7d_H0-L0_rigid_capri_ss.tsv
166.083,0.689,1115.35,-16.32,0.12,0.053,82,7l7d_H0-L0_rigid_capri_ss.tsv
124.061,-4.607,1332.44,-20.91,0.36,0.292,83,7l7d_H0-L0_rigid_capri_ss.tsv
154.379,-3.866,1332.75,-27.047,0.68,0.568,84,7l7d_H0-L0_rigid_capri_ss.tsv
132.961,-0.057,914.822,-23.595,0.08,0.05,85,7l7d_H0-L0_rigid_capri_ss.tsv
114.452,-5.248,1406.99,-18.433,0.16,0.083,86,7l7d_H0-L0_rigid_capri_ss.tsv
114.541,0.133,1184.5,-27.887,0.1,0.047,87,7l7d_H0-L0_rigid_capri_ss.tsv
103.984,-3.194,1576.38,-19.002,0.12,0.136,88,7l7d_H0-L0_rigid_capri_ss.tsv
140.206,-0.469,1274.6,-24.533,0.26,0.187,89,7l7d_H0-L0_rigid_capri_ss.tsv
148.26,-0.371,1775.42,-14.699,0.16,0.072,90,7l7d_H0-L0_rigid_capri_ss.tsv
157.529,-0.905,1142.98,-20.789,0.12,0.057,91,7l7d_H0-L0_rigid_capri_ss.tsv
134.566,-3.641,1319.69,-26.823,0.64,0.482,92,7l7d_H0-L0_rigid_capri_ss.tsv
242.361,-0.807,1434.23,-23.276,0.18,0.088,93,7l7d_H0-L0_rigid_capri_ss.tsv
242.634,-0.733,1409.31,-23.029,0.18,0.088,94,7l7d_H0-L0_rigid_capri_ss.tsv
233.972,-0.686,1422.19,-24.974,0.18,0.088,95,7l7d_H0-L0_rigid_capri_ss.tsv
96.925,-1.599,1178.72,-9.434,0.12,0.062,96,7l7d_H0-L0_rigid_capri_ss.tsv
108.637,-0.367,1436.65,-10.159,0.2,0.148,97,7l7d_H0-L0_rigid_capri_ss.tsv
178.749,0.312,1773.79,-23.375,0.14,0.064,98,7l7d_H0-L0_rigid_capri_ss.tsv
110.472,0.044,1632.66,-24.848,0.26,0.219,99,7l7d_H0-L0_rigid_capri_ss.tsv
65.466,-4.945,1129.53,-15.75,0.28,0.21,100,7l7d_H0-L0_rigid_capri_ss.tsv
255.351,-0.634,1438.32,-22.87,0.18,0.088,101,7l7d_H0-L0_rigid_capri_ss.tsv
242.089,-0.655,1413.08,-23.131,0.18,0.088,102,7l7d_H0-L0_rigid_capri_ss.tsv
112.996,-0.462,1775.99,-15.985,0.16,0.073,103,7l7d_H0-L0_rigid_capri_ss.tsv
309.621,-3.544,1582.8,-19.681,0.16,0.068,104,7l7d_H0-L0_rigid_capri_ss.tsv
143.994,-1.441,1187.11,-14.15,0.2,0.135,105,7l7d_H0-L0_rigid_capri_ss.tsv
131.908,-3.018,1336.62,-26.243,0.64,0.469,106,7l7d_H0-L0_rigid_capri_ss.tsv
112.209,-5.857,1155.51,-16.71,0.32,0.227,107,7l7d_H0-L0_rigid_capri_ss.tsv
130.075,0.489,1223.85,-27.399,0.14,0.06,108,7l7d_H0-L0_rigid_capri_ss.tsv
95.146,-0.237,1267.8,-11.421,0.14,0.069,109,7l7d_H0-L0_rigid_capri_ss.tsv
85.35,-2.15,1204.51,-10.638,0.12,0.062,110,7l7d_H0-L0_rigid_capri_ss.tsv
85.135,-0.654,1200.77,-11.966,0.14,0.07,111,7l7d_H0-L0_rigid_capri_ss.tsv
227.316,-0.817,1356.87,-21.724,0.18,0.088,112,7l7d_H0-L0_rigid_capri_ss.tsv
240.004,-0.326,1831.03,-15.964,0.18,0.079,113,7l7d_H0-L0_rigid_capri_ss.tsv
236.874,2.14,1426.93,-21.986,0.14,0.112,114,7l7d_H0-L0_rigid_capri_ss.tsv
122.014,-2.194,1142.51,-7.619,0.12,0.063,115,7l7d_H0-L0_rigid_capri_ss.tsv
73.21,-0.599,1270.73,-13.797,0.16,0.09,116,7l7d_H0-L0_rigid_capri_ss.tsv
85.383,-5.788,1132.01,-16.228,0.32,0.222,117,7l7d_H0-L0_rigid_capri_ss.tsv
203.588,0.795,1381.22,-19.661,0.12,0.095,118,7l7d_H0-L0_rigid_capri_ss.tsv
119.012,-1.563,1211.06,-13.067,0.18,0.137,119,7l7d_H0-L0_rigid_capri_ss.tsv
130.659,-2.042,1082.32,-19.777,0.16,0.132,120,7l7d_H0-L0_rigid_capri_ss.tsv
255.807,-0.107,1350.01,-15.823,0.12,0.073,121,7l7d_H0-L0_rigid_capri_ss.tsv
143.686,-2.692,1405.95,-26.654,0.24,0.133,122,7l7d_H0-L0_rigid_capri_ss.tsv
96.55,3.364,1352.51,-12.316,0.16,0.078,123,7l7d_H0-L0_rigid_capri_ss.tsv
113.901,-2.33,1150.31,-10.403,0.12,0.062,124,7l7d_H0-L0_rigid_capri_ss.tsv
177.737,-1.984,1335.63,-17.602,0.04,0.029,125,7l7d_H0-L0_rigid_capri_ss.tsv
249.871,-0.159,1306.36,-17.767,0.12,0.073,126,7l7d_H0-L0_rigid_capri_ss.tsv
82.156,-0.432,1215.24,-16.07,0.16,0.09,127,7l7d_H0-L0_rigid_capri_ss.tsv
130.116,1.881,1546.68,-20.994,0.16,0.074,128,7l7d_H0-L0_rigid_capri_ss.tsv
166.118,-1.359,1125.79,-21.63,0.12,0.057,129,7l7d_H0-L0_rigid_capri_ss.tsv
390.903,-6.388,1484.25,-20.15,0.32,0.174,130,7l7d_H0-L0_rigid_capri_ss.tsv
175.049,0.624,1558.68,-18.363,0.06,0.033,131,7l7d_H0-L0_rigid_capri_ss.tsv
107.682,-5.158,1109.11,-17.777,0.3,0.224,132,7l7d_H0-L0_rigid_capri_ss.tsv
261.628,-2.679,1320.79,-14.805,0.28,0.165,133,7l7d_H0-L0_rigid_capri_ss.tsv
150.932,-0.479,1306.79,-24.371,0.26,0.187,134,7l7d_H0-L0_rigid_capri_ss.tsv
216.245,-1.291,1448.67,-19.364,0.1,0.114,135,7l7d_H0-L0_rigid_capri_ss.tsv
313.785,-1.975,1649.01,-13.376,0.06,0.056,136,7l7d_H0-L0_rigid_capri_ss.tsv
406.453,-6.275,1414.22,-19.225,0.32,0.173,137,7l7d_H0-L0_rigid_capri_ss.tsv
160.546,-0.382,1276.01,-22.447,0.26,0.184,138,7l7d_H0-L0_rigid_capri_ss.tsv
178.947,-1.482,1200.74,-21.863,0.14,0.064,139,7l7d_H0-L0_rigid_capri_ss.tsv
113.762,-0.407,1255.16,-11.829,0.14,0.069,140,7l7d_H0-L0_rigid_capri_ss.tsv
203.733,2.07,1247.69,-20.894,0.08,0.041,141,7l7d_H0-L0_rigid_capri_ss.tsv
150.178,-1.625,1175.15,-14.789,0.2,0.137,142,7l7d_H0-L0_rigid_capri_ss.tsv
211.132,-0.56,1287.66,-14.584,0.12,0.073,143,7l7d_H0-L0_rigid_capri_ss.tsv
161.756,-4.877,1406.41,-21.53,0.38,0.304,144,7l7d_H0-L0_rigid_capri_ss.tsv
178.397,-2.783,1544.23,-15.169,0.46,0.312,145,7l7d_H0-L0_rigid_capri_ss.tsv
183.66,0.647,1593.31,-17.875,0.06,0.033,146,7l7d_H0-L0_rigid_capri_ss.tsv
84.068,-2.21,1130.12,-9.983,0.12,0.062,147,7l7d_H0-L0_rigid_capri_ss.tsv
342.375,0.283,1475.06,-24.479,0.18,0.086,148,7l7d_H0-L0_rigid_capri_ss.tsv
149.204,-3.173,1567.75,-14.483,0.46,0.307,149,7l7d_H0-L0_rigid_capri_ss.tsv
92.456,-0.428,1209.51,-15.76,0.16,0.091,150,7l7d_H0-L0_rigid_capri_ss.tsv
209.82,1.154,1764.24,-11.621,0.08,0.04,151,7l7d_H0-L0_rigid_capri_ss.tsv
344.881,0.444,1419.42,-23.804,0.18,0.085,152,7l7d_H0-L0_rigid_capri_ss.tsv
226.266,0.642,1388.58,-22.372,0.12,0.094,153,7l7d_H0-L0_rigid_capri_ss.tsv
